Received Log:

[Feb 16, 2023 09:48:38] ASCII:
15681 total fuel pulse 	0.50 s	175.050 mL/min	1 counter	3030 total water pulse	0.0 % water	18.0% fuel
15682 total fuel pulse 	0.44 s	196.388 mL/min	2 counter	3030 total water pulse	0.0 % water	36.0% fuel
15683 total fuel pulse 	0.42 s	209.135 mL/min	3 counter	3030 total water pulse	0.0 % water	54.0% fuel
15684 total fuel pulse 	0.42 s	208.134 mL/min	4 counter	3030 total water pulse	0.0 % water	72.0% fuel
15685 total fuel pulse 	0.41 s	212.714 mL/min	5 counter	3031 total water pulse	10.0 % water	90.0% fuel
15686 total fuel pulse 	0.50 s	172.619 mL/min	1 counter	3031 total water pulse	0.0 % water	18.0% fuel
15687 total fuel pulse 	0.44 s	196.388 mL/min	2 counter	3031 total water pulse	0.0 % water	36.0% fuel
15688 total fuel pulse 	0.38 s	227.154 mL/min	3 counter	3031 total water pulse	0.0 % water	54.0% fuel
15689 total fuel pulse 	0.39 s	223.650 mL/min	4 counter	3031 total water pulse	0.0 % water	72.0% fuel
15690 total fuel pulse 	0.39 s	221.939 mL/min	5 counter	3032 total water pulse	10.0 % water	90.0% fuel
15691 total fuel pulse 	0.47 s	183.932 mL/min	1 counter	3032 total water pulse	0.0 % water	18.0% fuel
15692 total fuel pulse 	0.41 s	209.639 mL/min	2 counter	3032 total water pulse	0.0 % water	36.0% fuel
15693 total fuel pulse 	0.39 s	220.812 mL/min	3 counter	3032 total water pulse	0.0 % water	54.0% fuel
15694 total fuel pulse 	0.38 s	227.154 mL/min	4 counter	3032 total water pulse	0.0 % water	72.0% fuel
15695 total fuel pulse 	0.39 s	223.077 mL/min	5 counter	3033 total water pulse	10.0 % water	90.0% fuel
15696 total fuel pulse 	0.47 s	185.897 mL/min	1 counter	3033 total water pulse	0.0 % water	18.0% fuel
15697 total fuel pulse 	0.42 s	208.633 mL/min	2 counter	3033 total water pulse	0.0 % water	36.0% fuel
15698 total fuel pulse 	0.39 s	224.806 mL/min	3 counter	3033 total water pulse	0.0 % water	54.0% fuel
15699 total fuel pulse 	0.39 s	223.650 mL/min	4 counter	3033 total water pulse	0.0 % water	72.0% fuel
15700 total fuel pulse 	0.39 s	223.650 mL/min	5 counter	3034 total water pulse	10.0 % water	90.0% fuel
15701 total fuel pulse 	0.47 s	187.097 mL/min	1 counter	3034 total water pulse	0.0 % water	18.0% fuel
15702 total fuel pulse 	0.41 s	210.145 mL/min	2 counter	3034 total water pulse	0.0 % water	36.0% fuel
15703 total fuel pulse 	0.39 s	220.812 mL/min	3 counter	3034 total water pulse	0.0 % water	54.0% fuel
15704 total fuel pulse 	0.39 s	221.374 mL/min	4 counter	3034 total water pulse	0.0 % water	72.0% fuel
15705 total fuel pulse 	0.40 s	220.253 mL/min	5 counter	3035 total water pulse	10.0 % water	90.0% fuel
15706 total fuel pulse 	0.49 s	179.381 mL/min	1 counter	3035 total water pulse	0.0 % water	18.0% fuel
15707 total fuel pulse 	0.44 s	197.727 mL/min	2 counter	3035 total water pulse	0.0 % water	36.0% fuel
15708 total fuel pulse 	0.41 s	214.815 mL/min	3 counter	3035 total water pulse	0.0 % water	54.0% fuel
15709 total fuel pulse 	0.41 s	213.759 mL/min	4 counter	3035 total water pulse	0.0 % water	72.0% fuel
15710 total fuel pulse 	0.42 s	206.651 mL/min	5 counter	3036 total water pulse	10.0 % water	90.0% fuel
15711 total fuel pulse 	0.52 s	166.987 mL/min	1 counter	3036 total water pulse	0.0 % water	18.0% fuel
15712 total fuel pulse 	0.45 s	192.905 mL/min	2 counter	3036 total water pulse	0.0 % water	36.0% fuel
15713 total fuel pulse 	0.43 s	203.271 mL/min	3 counter	3036 total water pulse	0.0 % water	54.0% fuel
15714 total fuel pulse 	0.43 s	200.924 mL/min	4 counter	3036 total water pulse	0.0 % water	72.0% fuel
15715 total fuel pulse 	0.43 s	201.856 mL/min	5 counter	3037 total water pulse	10.0 % water	90.0% fuel
15716 total fuel pulse 	0.55 s	159.633 mL/min	1 counter	3037 total water pulse	0.0 % water	18.0% fuel
15717 total fuel pulse 	0.47 s	186.295 mL/min	2 counter	3037 total water pulse	0.0 % water	36.0% fuel
15718 total fuel pulse 	0.45 s	193.764 mL/min	3 counter	3037 total water pulse	0.0 % water	54.0% fuel
15719 total fuel pulse 	0.45 s	193.764 mL/min	4 counter	3037 total water pulse	0.0 % water	72.0% fuel
15720 total fuel pulse 	0.44 s	197.279 mL/min	5 counter	3038 total water pulse	10.0 % water	90.0% fuel
15721 total fuel pulse 	0.55 s	157.609 mL/min	1 counter	3038 total water pulse	0.0 % water	18.0% fuel
15722 total fuel pulse 	0.47 s	183.932 mL/min	2 counter	3038 total water pulse	0.0 % water	36.0% fuel
15723 total fuel pulse 	0.46 s	190.372 mL/min	3 counter	3038 total water pulse	0.0 % water	54.0% fuel
15724 total fuel pulse 	0.46 s	190.789 mL/min	4 counter	3038 total water pulse	0.0 % water	72.0% fuel
15725 total fuel pulse 	0.46 s	187.905 mL/min	5 counter	3039 total water pulse	10.0 % water	90.0% fuel
15726 total fuel pulse 	0.55 s	157.324 mL/min	1 counter	3039 total water pulse	0.0 % water	18.0% fuel
15727 total fuel pulse 	0.47 s	183.158 mL/min	2 counter	3039 total water pulse	0.0 % water	36.0% fuel
15728 total fuel pulse 	0.47 s	187.097 mL/min	3 counter	3039 total water pulse	0.0 % water	54.0% fuel
15729 total fuel pulse 	0.45 s	192.478 mL/min	4 counter	3039 total water pulse	0.0 % water	72.0% fuel
15730 total fuel pulse 	0.46 s	190.372 mL/min	5 counter	3040 total water pulse	10.0 % water	90.0% fuel
15731 total fuel pulse 	0.57 s	152.632 mL/min	1 counter	3040 total water pulse	0.0 % water	18.0% fuel
15732 total fuel pulse 	0.48 s	181.628 mL/min	2 counter	3040 total water pulse	0.0 % water	36.0% fuel
15733 total fuel pulse 	0.45 s	194.631 mL/min	3 counter	3040 total water pulse	0.0 % water	54.0% fuel
15734 total fuel pulse 	0.44 s	198.630 mL/min	4 counter	3040 total water pulse	0.0 % water	72.0% fuel
15735 total fuel pulse 	0.44 s	197.727 mL/min	5 counter	3041 total water pulse	10.0 % water	90.0% fuel
15736 total fuel pulse 	0.54 s	162.313 mL/min	1 counter	3041 total water pulse	0.0 % water	18.0% fuel
15737 total fuel pulse 	0.46 s	189.130 mL/min	2 counter	3041 total water pulse	0.0 % water	36.0% fuel
15738 total fuel pulse 	0.43 s	202.326 mL/min	3 counter	3041 total water pulse	0.0 % water	54.0% fuel
15739 total fuel pulse 	0.43 s	200.924 mL/min	4 counter	3041 total water pulse	0.0 % water	72.0% fuel
15740 total fuel pulse 	0.42 s	207.143 mL/min	5 counter	3042 total water pulse	10.0 % water	90.0% fuel
15741 total fuel pulse 	0.52 s	168.279 mL/min	1 counter	3042 total water pulse	0.0 % water	18.0% fuel
15742 total fuel pulse 	0.44 s	196.833 mL/min	2 counter	3042 total water pulse	0.0 % water	36.0% fuel
15743 total fuel pulse 	0.43 s	204.706 mL/min	3 counter	3042 total water pulse	0.0 % water	54.0% fuel
15744 total fuel pulse 	0.41 s	210.654 mL/min	4 counter	3042 total water pulse	0.0 % water	72.0% fuel
15745 total fuel pulse 	0.42 s	205.674 mL/min	5 counter	3043 total water pulse	10.0 % water	90.0% fuel
15746 total fuel pulse 	0.50 s	174.699 mL/min	1 counter	3043 total water pulse	0.0 % water	18.0% fuel
15747 total fuel pulse 	0.44 s	198.178 mL/min	2 counter	3043 total water pulse	0.0 % water	36.0% fuel
15748 total fuel pulse 	0.42 s	206.651 mL/min	3 counter	3043 total water pulse	0.0 % water	54.0% fuel
15749 total fuel pulse 	0.42 s	208.633 mL/min	4 counter	3043 total water pulse	0.0 % water	72.0% fuel
15750 total fuel pulse 	0.43 s	204.706 mL/min	5 counter	3044 total water pulse	10.0 % water	90.0% fuel
15751 total fuel pulse 	0.50 s	173.653 mL/min	1 counter	3044 total water pulse	0.0 % water	18.0% fuel
15752 total fuel pulse 	0.44 s	199.541 mL/min	2 counter	3044 total water pulse	0.0 % water	36.0% fuel
15753 total fuel pulse 	0.42 s	206.651 mL/min	3 counter	3044 total water pulse	0.0 % water	54.0% fuel
15754 total fuel pulse 	0.43 s	204.706 mL/min	4 counter	3044 total water pulse	0.0 % water	72.0% fuel
15755 total fuel pulse 	0.41 s	211.679 mL/min	5 counter	3045 total water pulse	10.0 % water	90.0% fuel
15756 total fuel pulse 	0.51 s	168.932 mL/min	1 counter	3045 total water pulse	0.0 % water	18.0% fuel
15757 total fuel pulse 	0.44 s	196.388 mL/min	2 counter	3045 total water pulse	0.0 % water	36.0% fuel
15758 total fuel pulse 	0.43 s	204.706 mL/min	3 counter	3045 total water pulse	0.0 % water	54.0% fuel
15759 total fuel pulse 	0.42 s	209.135 mL/min	4 counter	3045 total water pulse	0.0 % water	72.0% fuel
15760 total fuel pulse 	0.42 s	205.674 mL/min	5 counter	3046 total water pulse	10.0 % water	90.0% fuel
15761 total fuel pulse 	0.53 s	165.085 mL/min	1 counter	3046 total water pulse	0.0 % water	18.0% fuel
15762 total fuel pulse 	0.46 s	188.312 mL/min	2 counter	3046 total water pulse	0.0 % water	36.0% fuel
15763 total fuel pulse 	0.43 s	201.389 mL/min	3 counter	3046 total water pulse	0.0 % water	54.0% fuel
15764 total fuel pulse 	0.43 s	201.856 mL/min	4 counter	3046 total water pulse	0.0 % water	72.0% fuel
15765 total fuel pulse 	0.44 s	200.000 mL/min	5 counter	3047 total water pulse	10.0 % water	90.0% fuel
15766 total fuel pulse 	0.55 s	157.895 mL/min	1 counter	3047 total water pulse	0.0 % water	18.0% fuel
15767 total fuel pulse 	0.47 s	186.695 mL/min	2 counter	3047 total water pulse	0.0 % water	36.0% fuel
15768 total fuel pulse 	0.46 s	189.956 mL/min	3 counter	3047 total water pulse	0.0 % water	54.0% fuel
15769 total fuel pulse 	0.46 s	187.905 mL/min	4 counter	3047 total water pulse	0.0 % water	72.0% fuel
15770 total fuel pulse 	0.47 s	187.097 mL/min	5 counter	3048 total water pulse	10.0 % water	90.0% fuel
15771 total fuel pulse 	0.66 s	131.420 mL/min	1 counter	3048 total water pulse	0.0 % water	18.0% fuel
15772 total fuel pulse 	0.55 s	158.470 mL/min	2 counter	3048 total water pulse	0.0 % water	36.0% fuel
15773 total fuel pulse 	0.54 s	161.710 mL/min	3 counter	3048 total water pulse	0.0 % water	54.0% fuel
15774 total fuel pulse 	0.54 s	160.517 mL/min	4 counter	3048 total water pulse	0.0 % water	72.0% fuel
15775 total fuel pulse 	0.54 s	162.313 mL/min	5 counter	3049 total water pulse	10.0 % water	90.0% fuel
15776 total fuel pulse 	0.67 s	130.827 mL/min	1 counter	3049 total water pulse	10.0 % water	18.0% fuel
15777 total fuel pulse 	0.54 s	160.517 mL/min	2 counter	3049 total water pulse	0.0 % water	36.0% fuel
15778 total fuel pulse 	0.55 s	159.049 mL/min	3 counter	3049 total water pulse	0.0 % water	54.0% fuel
15779 total fuel pulse 	0.54 s	161.710 mL/min	4 counter	3049 total water pulse	0.0 % water	72.0% fuel
15780 total fuel pulse 	0.54 s	162.617 mL/min	5 counter	3050 total water pulse	10.0 % water	90.0% fuel
15781 total fuel pulse 	0.68 s	127.379 mL/min	1 counter	3050 total water pulse	0.0 % water	18.0% fuel
15782 total fuel pulse 	0.54 s	162.617 mL/min	2 counter	3050 total water pulse	0.0 % water	36.0% fuel
15783 total fuel pulse 	0.51 s	169.922 mL/min	3 counter	3050 total water pulse	0.0 % water	54.0% fuel
15784 total fuel pulse 	0.50 s	172.619 mL/min	4 counter	3050 total water pulse	0.0 % water	72.0% fuel
15785 total fuel pulse 	0.49 s	176.829 mL/min	5 counter	3051 total water pulse	10.0 % water	90.0% fuel
15786 total fuel pulse 	0.62 s	140.097 mL/min	1 counter	3051 total water pulse	0.0 % water	18.0% fuel
15787 total fuel pulse 	0.49 s	176.113 mL/min	2 counter	3051 total water pulse	0.0 % water	36.0% fuel
15788 total fuel pulse 	0.47 s	183.158 mL/min	3 counter	3051 total water pulse	0.0 % water	54.0% fuel
15789 total fuel pulse 	0.46 s	187.500 mL/min	4 counter	3051 total water pulse	0.0 % water	72.0% fuel
15790 total fuel pulse 	0.46 s	189.542 mL/min	5 counter	3052 total water pulse	10.0 % water	90.0% fuel
15791 total fuel pulse 	0.56 s	156.194 mL/min	1 counter	3052 total water pulse	0.0 % water	18.0% fuel
15792 total fuel pulse 	0.47 s	187.097 mL/min	2 counter	3052 total water pulse	0.0 % water	36.0% fuel
15793 total fuel pulse 	0.44 s	197.279 mL/min	3 counter	3052 total water pulse	0.0 % water	54.0% fuel
15794 total fuel pulse 	0.43 s	204.706 mL/min	4 counter	3052 total water pulse	0.0 % water	72.0% fuel
15795 total fuel pulse 	0.42 s	206.161 mL/min	5 counter	3052 total water pulse	0.0 % water	90.0% fuel
15796 total fuel pulse 	0.45 s	194.196 mL/min	1 counter	3053 total water pulse	0.0 % water	18.0% fuel
15797 total fuel pulse 	0.43 s	201.856 mL/min	2 counter	3053 total water pulse	0.0 % water	36.0% fuel
15798 total fuel pulse 	0.39 s	220.812 mL/min	3 counter	3053 total water pulse	0.0 % water	54.0% fuel
15799 total fuel pulse 	0.38 s	225.974 mL/min	4 counter	3053 total water pulse	0.0 % water	72.0% fuel
15800 total fuel pulse 	0.38 s	228.346 mL/min	5 counter	3054 total water pulse	10.0 % water	90.0% fuel
*Engine is off*
15801 total fuel pulse 	0.14 s	600.000 mL/min	1 counter	3054 total water pulse	0.0 % water	18.0% fuel
15802 total fuel pulse 	0.31 s	284.314 mL/min	2 counter	3054 total water pulse	0.0 % water	36.0% fuel
15803 total fuel pulse 	0.40 s	218.593 mL/min	3 counter	3054 total water pulse	0.0 % water	54.0% fuel
15804 total fuel pulse 	0.37 s	236.413 mL/min	4 counter	3054 total water pulse	0.0 % water	72.0% fuel
15805 total fuel pulse 	0.37 s	237.705 mL/min	5 counter	3055 total water pulse	10.0 % water	90.0% fuel
15806 total fuel pulse 	0.44 s	197.279 mL/min	1 counter	3055 total water pulse	0.0 % water	18.0% fuel
15807 total fuel pulse 	0.39 s	222.506 mL/min	2 counter	3055 total water pulse	0.0 % water	36.0% fuel
15808 total fuel pulse 	0.36 s	240.997 mL/min	3 counter	3055 total water pulse	0.0 % water	54.0% fuel
15809 total fuel pulse 	0.35 s	247.863 mL/min	4 counter	3055 total water pulse	0.0 % water	72.0% fuel
15810 total fuel pulse 	0.35 s	247.863 mL/min	5 counter	3056 total water pulse	10.0 % water	90.0% fuel
15811 total fuel pulse 	0.42 s	208.633 mL/min	1 counter	3056 total water pulse	0.0 % water	18.0% fuel
15812 total fuel pulse 	0.38 s	226.562 mL/min	2 counter	3056 total water pulse	0.0 % water	36.0% fuel
15813 total fuel pulse 	0.35 s	247.159 mL/min	3 counter	3056 total water pulse	0.0 % water	54.0% fuel
15814 total fuel pulse 	0.35 s	248.571 mL/min	4 counter	3056 total water pulse	0.0 % water	72.0% fuel
15815 total fuel pulse 	0.35 s	246.459 mL/min	5 counter	3057 total water pulse	10.0 % water	90.0% fuel
15816 total fuel pulse 	0.41 s	210.654 mL/min	1 counter	3057 total water pulse	0.0 % water	18.0% fuel
15817 total fuel pulse 	0.39 s	224.227 mL/min	2 counter	3057 total water pulse	0.0 % water	36.0% fuel
15818 total fuel pulse 	0.35 s	247.159 mL/min	3 counter	3057 total water pulse	0.0 % water	54.0% fuel
15819 total fuel pulse 	0.36 s	240.332 mL/min	4 counter	3057 total water pulse	0.0 % water	72.0% fuel
15820 total fuel pulse 	0.36 s	239.669 mL/min	5 counter	3058 total water pulse	10.0 % water	90.0% fuel
15821 total fuel pulse 	0.43 s	203.271 mL/min	1 counter	3058 total water pulse	0.0 % water	18.0% fuel
15822 total fuel pulse 	0.40 s	218.045 mL/min	2 counter	3058 total water pulse	0.0 % water	36.0% fuel
15823 total fuel pulse 	0.37 s	232.620 mL/min	3 counter	3058 total water pulse	0.0 % water	54.0% fuel
15824 total fuel pulse 	0.38 s	230.769 mL/min	4 counter	3058 total water pulse	0.0 % water	72.0% fuel
15825 total fuel pulse 	0.39 s	225.389 mL/min	5 counter	3059 total water pulse	10.0 % water	90.0% fuel
15826 total fuel pulse 	0.20 s	439.394 mL/min	1 counter	3059 total water pulse	0.0 % water	18.0% fuel
15827 total fuel pulse 	0.27 s	319.853 mL/min	2 counter	3059 total water pulse	0.0 % water	36.0% fuel
15828 total fuel pulse 	0.43 s	204.225 mL/min	3 counter	3059 total water pulse	0.0 % water	54.0% fuel
15829 total fuel pulse 	0.40 s	219.144 mL/min	4 counter	3059 total water pulse	0.0 % water	72.0% fuel
15830 total fuel pulse 	0.40 s	215.881 mL/min	5 counter	3060 total water pulse	10.0 % water	90.0% fuel
15831 total fuel pulse 	0.51 s	171.260 mL/min	1 counter	3060 total water pulse	0.0 % water	18.0% fuel
15832 total fuel pulse 	0.45 s	193.333 mL/min	2 counter	3060 total water pulse	0.0 % water	36.0% fuel
15833 total fuel pulse 	0.43 s	204.706 mL/min	3 counter	3060 total water pulse	0.0 % water	54.0% fuel
15834 total fuel pulse 	0.43 s	202.797 mL/min	4 counter	3060 total water pulse	0.0 % water	72.0% fuel
15835 total fuel pulse 	0.44 s	199.541 mL/min	5 counter	3061 total water pulse	10.0 % water	90.0% fuel
15836 total fuel pulse 	0.55 s	158.759 mL/min	1 counter	3061 total water pulse	0.0 % water	18.0% fuel
15837 total fuel pulse 	0.48 s	182.773 mL/min	2 counter	3061 total water pulse	0.0 % water	36.0% fuel
15838 total fuel pulse 	0.46 s	188.312 mL/min	3 counter	3061 total water pulse	0.0 % water	54.0% fuel
15839 total fuel pulse 	0.46 s	187.500 mL/min	4 counter	3061 total water pulse	0.0 % water	72.0% fuel
15840 total fuel pulse 	0.46 s	188.720 mL/min	5 counter	3062 total water pulse	10.0 % water	90.0% fuel
15841 total fuel pulse 	0.58 s	150.000 mL/min	1 counter	3062 total water pulse	0.0 % water	18.0% fuel
15842 total fuel pulse 	0.49 s	177.551 mL/min	2 counter	3062 total water pulse	0.0 % water	36.0% fuel
15843 total fuel pulse 	0.47 s	185.501 mL/min	3 counter	3062 total water pulse	0.0 % water	54.0% fuel
15844 total fuel pulse 	0.48 s	182.008 mL/min	4 counter	3062 total water pulse	0.0 % water	72.0% fuel
15845 total fuel pulse 	0.47 s	184.713 mL/min	5 counter	3063 total water pulse	10.0 % water	90.0% fuel
15846 total fuel pulse 	0.57 s	153.169 mL/min	1 counter	3063 total water pulse	0.0 % water	18.0% fuel
15847 total fuel pulse 	0.47 s	185.501 mL/min	2 counter	3063 total water pulse	0.0 % water	36.0% fuel
15848 total fuel pulse 	0.46 s	191.209 mL/min	3 counter	3063 total water pulse	0.0 % water	54.0% fuel
15849 total fuel pulse 	0.44 s	196.388 mL/min	4 counter	3063 total water pulse	0.0 % water	72.0% fuel
15850 total fuel pulse 	0.43 s	202.326 mL/min	5 counter	3064 total water pulse	10.0 % water	90.0% fuel
15851 total fuel pulse 	0.17 s	520.958 mL/min	1 counter	3064 total water pulse	0.0 % water	18.0% fuel
15852 total fuel pulse 	0.35 s	245.763 mL/min	2 counter	3064 total water pulse	0.0 % water	36.0% fuel
15853 total fuel pulse 	0.43 s	201.389 mL/min	3 counter	3064 total water pulse	0.0 % water	54.0% fuel
15854 total fuel pulse 	0.40 s	218.593 mL/min	4 counter	3064 total water pulse	0.0 % water	72.0% fuel
15855 total fuel pulse 	0.38 s	230.769 mL/min	5 counter	3065 total water pulse	10.0 % water	90.0% fuel
15856 total fuel pulse 	0.45 s	192.478 mL/min	1 counter	3065 total water pulse	0.0 % water	18.0% fuel
15857 total fuel pulse 	0.39 s	224.806 mL/min	2 counter	3065 total water pulse	0.0 % water	36.0% fuel
15858 total fuel pulse 	0.34 s	255.882 mL/min	3 counter	3065 total water pulse	0.0 % water	54.0% fuel
15859 total fuel pulse 	0.34 s	258.929 mL/min	4 counter	3065 total water pulse	0.0 % water	72.0% fuel
15860 total fuel pulse 	0.32 s	269.350 mL/min	5 counter	3066 total water pulse	10.0 % water	90.0% fuel
15861 total fuel pulse 	0.37 s	233.244 mL/min	1 counter	3066 total water pulse	0.0 % water	18.0% fuel
15862 total fuel pulse 	0.35 s	250.000 mL/min	2 counter	3066 total water pulse	0.0 % water	36.0% fuel
15863 total fuel pulse 	0.32 s	271.875 mL/min	3 counter	3066 total water pulse	0.0 % water	54.0% fuel
15864 total fuel pulse 	0.31 s	277.070 mL/min	4 counter	3066 total water pulse	0.0 % water	72.0% fuel
15865 total fuel pulse 	0.31 s	278.846 mL/min	5 counter	3067 total water pulse	10.0 % water	90.0% fuel
15866 total fuel pulse 	0.36 s	244.382 mL/min	1 counter	3067 total water pulse	0.0 % water	18.0% fuel
15867 total fuel pulse 	0.34 s	258.160 mL/min	2 counter	3067 total water pulse	0.0 % water	36.0% fuel
15868 total fuel pulse 	0.31 s	277.955 mL/min	3 counter	3067 total water pulse	0.0 % water	54.0% fuel
15869 total fuel pulse 	0.30 s	287.129 mL/min	4 counter	3067 total water pulse	0.0 % water	72.0% fuel
15870 total fuel pulse 	0.30 s	287.129 mL/min	5 counter	3068 total water pulse	10.0 % water	90.0% fuel
15871 total fuel pulse 	0.34 s	253.644 mL/min	1 counter	3068 total water pulse	0.0 % water	18.0% fuel
15872 total fuel pulse 	0.33 s	262.048 mL/min	2 counter	3068 total water pulse	0.0 % water	36.0% fuel
